,show_id,title,keyword
1143,s1817,Tremors: Shrieker Island,"When massive mutant creatures infiltrate an island nature preserve, scientists recruit a legendary monster hunter to battle the beasts. Action&Adventure HorrorMovies MichaelGross JonHeder CarolineLangrishe DonMichaelPaul Movie"
1144,s1818,Beirut Oh Beirut,"In the aftermath of the 1967 Arab-Israeli War, four young Lebanese navigate their existence along rapidly transforming political lines. ClassicMovies Dramas InternationalMovies EzzatElAlaily MireilleMaalouf JosephBouNassar MarounBaghdadi Movie"
1145,s1819,Bosta,"After 15 years in France, Kamal returns to his native Beirut and reassembles his dance crew, striving to modernize traditional Dabke routines. Dramas InternationalMovies Music&Musicals RodneyElHaddad NadineLabaky NadaAbouFarhat PhilippeAractingi Movie"
1146,s1820,Ghadi,"When the father of a boy with Down syndrome resists his neighbors' efforts to have the child institutionalized, miraculous events begin to occur. Comedies Dramas InternationalMovies GeorgesKhabbaz LaraRain EmmanuelKhairallah AminDora Movie"
1147,s1821,Heritages,"After being forced to leave his country three times, a Lebanese film director traces his roots and analyzes key moments of the nation's history. Documentaries InternationalMovies PhilippeAractingi DianeAractingi PhilippeAractingi Movie"
1148,s1822,Listen,"A sound engineer falls for a model but after an unfortunate accident, he fights to save their love by triggering her senses. Dramas IndependentMovies InternationalMovies HadiBouAyash RubaZarour YaraBouNassar PhilippeAractingi Movie"
1149,s1823,Out of Life,"Kidnapped by guerrillas in Beirut, a French photojournalist refuses to yield his dignity despite being tortured and brainwashed by his captors. ClassicMovies Dramas IndependentMovies HippolyteGirardot RafikAliAhmad HusseinSbeity MarounBaghdadi Movie"
1150,s1824,Panoptic,This documentary dissects Lebanon's present-day paradoxes stemming from years of conflict as the director attempts to reconcile with her nation's past. Documentaries InternationalMovies RanaEid RanaEid Movie
1151,s1825,Taxi Ballad,A taxi driver new to Beirut forms an unlikely bond with a bored American Pilates instructor who loves hearing him tell stories about his past. Dramas InternationalMovies TalalEl-Jordi KarinaLogue BadihAbouChakra DanielJoseph Movie
1152,s1826,The Kite,"In an occupied village, a teen girl is set to wed a stranger. But when she crosses over to meet her betrothed, her heart gets entangled at the border. Dramas InternationalMovies RomanticMovies FlaviaBechara MaherBsaibes RandaAsmar RandaChahalSabbag Movie"
1153,s1827,The Little Wars,"Beirut resident Soraya is drawn to two men: daredevil photographer Nabil and Talal, who must embrace his feudal heritage when his father is kidnapped. Dramas IndependentMovies InternationalMovies SorayaKhoury NabilIsmaïl RogerHawa MarounBaghdadi Movie"
1154,s1828,Under the Bombs,A mother arrives in war-torn Lebanon looking for her missing son in the South as a cab driver agrees to escort her on her dangerous trip. Dramas IndependentMovies InternationalMovies NadaAbouFarhat GeorgesKhabbaz BsharaAtallah PhilippeAractingi Movie
1155,s1830,West Beirut,"Three intrepid teens roam the streets of Beirut in the midst of civil war, filming on a Super 8 camera and reckoning with the pains of growing up. Dramas InternationalMovies RamiDoueiri MohamadChamas RolaAlAmin ZiadDoueiri Movie"
1156,s1831,What Did I Mess,"In an attempt to get her ex to propose, Nayla hosts a gathering to introduce him to her new suitor — only for the party to turn into a hellish occasion. Comedies InternationalMovies RomanticMovies RolaBeksmati JunaidZeineldine AbboudyMallah ShadyHanna Movie"
1157,s1832,Whispers,"With her home devastated by war, a Lebanese poet takes a cross-country road trip, looking for glimmers of hope through nostalgic memories and verse. Documentaries InternationalMovies NadiaTueni ZiadRahbani MarounBaghdadi Movie"
1158,s1833,Zozo,"When Lebanon's Civil War deprives Zozo of his family, he's left with grief and little means as he escapes to Sweden in search of his grandparents. Dramas InternationalMovies ImadCreidi AntoinetteTurk EliasGergi JosefFares Movie"
1159,s1834,ParaNorman,"When an army of zombies invades a small town, it's up to an odd local boy with a knack for communicating with the dead to save the day. Children&FamilyMovies Comedies KodiSmit-McPhee TuckerAlbrizzi AnnaKendrick SamFell,ChrisButler Movie"
1160,s1836,I Am Vengeance: Retaliation,"To clear his criminal record, an ex-special forces soldier agrees to lead a team to retrieve a double-crossing mercenary and deliver him to justice. Action&Adventure StuBennett VinnieJones MarkGriffin RossBoyask Movie"
1161,s1837,Disconnect,"A group of singletons stumbles through the wild dating scene in Nairobi as two friends wonder if their relationship is more than platonic. Comedies InternationalMovies RomanticMovies BrendaWairimu NickMutuma CatherineKamau David'Tosh'Gitonga,MichaelJones Movie"
1162,s1839,In a Valley of Violence,"After a quiet drifter is met with violence and bullying in a small town, he finds himself enmeshed in a vengeful struggle with the local marshal. Action&Adventure EthanHawke JohnTravolta TaissaFarmiga TiWest Movie"
1163,s1841,Someone Has to Die,"In conservative 1950s Spain, the alleged relationship between a young man and a Mexican ballerino creates an uproar of harrowing consequences. CrimeTVShows InternationalTVShows Spanish-LanguageTVShows CarmenMaura CeciliaSuárez EsterExpósito ManoloCaro TV Show"
1164,s1843,The Trial of the Chicago 7,What was supposed to be a peaceful protest turned into a violent clash with the police. What followed was one of the most notorious trials in history. Dramas SachaBaronCohen EddieRedmayne YahyaAbdul-MateenII AaronSorkin Movie
1165,s1844,Unfriended,Six teens whose cyberbullying drove their classmate to kill herself become the target of an online stalker with a lethal agenda. HorrorMovies Thrillers ShelleyHennig MosesStorm ReneeOlstead LevanGabriadze Movie
1166,s1845,A Babysitter's Guide to Monster Hunting,"Recruited by a secret society of babysitters, a high schooler battles the Boogeyman and his monsters when they nab the boy she's watching on Halloween. Children&FamilyMovies TamaraSmart OonaLaurence TomFelton RachelTalalay Movie"
1167,s1846,Batman: The Killing Joke,The Joker makes life hell for the Gordon family in a monstrous attempt to prove to Batman that one bad day can drive a good man to madness. Action&Adventure KevinConroy MarkHamill TaraStrong SamLiu Movie
1168,s1847,El-Khawaga's Dilemma,"After a car crash, sparks fly for a financially struggling man and the daughter of a business tycoon, unraveling dark secrets and loose ends. Action&Adventure Comedies InternationalMovies HassanElRaddad MohamedLotfy HanaElZahed PeterMimi Movie"
1169,s1850,Kartini: Princess of Java,A woman of nobility battles patriarchal norms in order to improve educational access for women in early 1900s Indonesian society. Dramas InternationalMovies DianSastrowardoyo Ayushita AchaSeptriasa HanungBramantyo Movie
1170,s1851,Love Like the Falling Rain,"Fearing rejection, a young man struggles to declare his feelings for his best friend, who soon falls for another man — until a fateful incident. Dramas InternationalMovies RomanticMovies JefriNichol AuroraRibero AxelMatthew LasjaFauziaSusatyo Movie"
1171,s1856,A Choo,"Determined to win the heart of his childhood crush from orphanage, EJ becomes a boxer with superpowers and soon confronts a formidable villain. Action&Adventure InternationalMovies RomanticMovies KaiKo ArielLin DarrenWang KevinKo,PeterTsi Movie"
1172,s1857,BLACKPINK: Light Up the Sky,Record-shattering Korean girl band BLACKPINK tell their story — and detail the hard-fought journey of the dreams and trials behind their meteoric rise. Documentaries Music&Musicals Blackpink CarolineSuh Movie
1173,s1859,Fida,An all-around nice guy finds himself in a dangerous situation after he makes the ultimate sacrifice for the woman he loves in this drama. InternationalMovies RomanticMovies Thrillers FardeenKhan KareenaKapoor ShahidKapoor KenGhosh Movie
1174,s1860,Octonauts & the Great Barrier Reef,"In this musical special, the Octonauts must find a way to hold back hungry swarms of coral-eating starfish to save a new friend’s fragile reef home. Children&FamilyMovies SimonGreenall RobRackstraw JoWyatt BlairSimmons Movie"
1175,s1862,Dil,A miser’s scheme to set his son up with a millionaire’s daughter backfires when the two actually fall in love — just as his sly charade is revealed. Comedies Dramas InternationalMovies AamirKhan MadhuriDixit SaeedJaffrey IndraKumar Movie
1176,s1863,Disco Dancer,"A poor boy grows up to be a famous disco dancer, hoping to use his art to exact revenge on the millionaire who once framed him and his mother for theft. CultMovies Dramas InternationalMovies MithunChakraborty Kim KalpanaIyer B.Subhash Movie"
1177,s1864,Hunterrr,A sex-obsessed young man tries to put his past behind him when he falls for an extraordinary woman who makes him want to change his lifestyle. Comedies InternationalMovies RomanticMovies GulshanDevaiah RadhikaApte SaiTamhankar HarshavardhanKulkarni Movie
1178,s1866,Phir Hera Pheri,"Driven by greed, three rich friends seek to double their wealth and find themselves indebted to a ruthless gangster. Comedies InternationalMovies AkshayKumar SunilShetty PareshRawal NeerajVora Movie"
1179,s1867,The Legend of Bhagat Singh,"This biopic chronicles the life and times of iconic Indian revolutionary Bhagat Singh, who led an armed resistance against the British in the 1920. Dramas InternationalMovies AjayDevgn SushantSingh D.Santosh RajkumarSantoshi Movie"
1180,s1868,House of the Witch,A group of daring teens finds themselves in a fight for their lives inside a haunted house when a sinister spirit crashes their Halloween party. HorrorMovies EmilyBader DarrenMann MichelleRandolph AlexMerkin Movie
1181,s1870,Ginny Weds Sunny,"Eager to marry but constantly rejected by women, a bachelor hopes to win over a former crush by accepting help from an unlikely source: her mother. Comedies InternationalMovies RomanticMovies YamiGautam VikrantMassey SuhailNayyar PuneetKhanna Movie"
1182,s1871,My Step Dad: The Hippie,"When three adult siblings meet the offbeat man who their widowed mom fawns over, they take drastic actions to stop them from ever getting married. Comedies InternationalMovies OnurBuldu Mahirİpek DeryaKaradaş MeltemBozoflu Movie"
1183,s1873,The Forty-Year-Old Version,"Desperate for a breakthrough as she nears the big 4-0, struggling New York City playwright Radha finds inspiration by reinventing herself as a rapper. Comedies Dramas IndependentMovies RadhaBlank PeterKim OswinBenjamin RadhaBlank Movie"
1184,s1875,Bigflo & Oli: Hip Hop Frenzy,"Go backstage with French rap duo Bigflo & Oli in this intimate music documentary, then join the superstar siblings as they embark on a major tour. Documentaries InternationalMovies Music&Musicals Bigflo&Oli Bigflo&Oli,JérémieLevypon Movie"
1185,s1877,Palermo Hollywood,A pair of petty criminals from different backgrounds get tangled up in a gangster's kidnapping scheme that goes awry. Dramas InternationalMovies BrianMaya MatíasDesiderio ManuelaPal EduardoPinto Movie
1186,s1880,Hubie Halloween,"Hubie's not the most popular guy in Salem, Mass., but when Halloween turns truly spooky, this good-hearted scaredy-cat sets out to keep his town safe. Comedies HorrorMovies AdamSandler KevinJames JulieBowen SteveBrill Movie"
1187,s1881,To the Lake,"Facing the end of civilization when a terrifying plague strikes, a group risks their lives, loves — and humanity — in a brutal struggle to survive. InternationalTVShows TVDramas TVMysteries ViktoriyaIsakova KirillKäro AleksandrRobak PavelKostomarov TV Show"
1188,s1882,American Pie 9: Girls' Rules,Four tight-knit high school seniors vow to turn their love lives around by homecoming when the arrival of a new student muddles their plans. Comedies MadisonPettis LizzeBroadway PiperCurda MikeElliott Movie
1189,s1883,Dolly Parton: Here I Am,"Dolly Parton leads a moving, musical journey in this documentary that details the people and places who have helped shape her iconic career. Documentaries Music&Musicals DollyParton FrancisWhately Movie"
